Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
3027.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Maharagama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,49.75
3028.0,NISSAN,LEAF,2012.0,1500.0,Automatic,Electric,143000.0,Kalutara,2025-01-18,No Leasing,USED,Available,Available,Available,Available,57.41666666666667
3029.0,NISSAN,LEAF,2013.0,1500.0,Automatic,Electric,132000.0,Kottawa,2025-01-17,No Leasing,USED,Available,Available,Available,Available,64.75
3030.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Ratnapura,2025-01-16,No Leasing,USED,Available,Available,Available,Available,58.0
3031.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Kurunegala,2025-01-11,No Leasing,USED,Available,Available,Available,Available,46.5
3032.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Kandy,2025-01-11,No Leasing,USED,Available,Available,Available,Available,47.5
3033.0,NISSAN,LEAF,2018.0,1500.0,Automatic,Electric,77000.0,Panadura,2025-01-28,No Leasing,USED,Available,Available,Available,Available,74.23750000000001
3034.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Colombo,2025-01-28,No Leasing,USED,Available,Available,Available,Available,72.0
3035.0,NISSAN,LEAF,2013.0,1500.0,Automatic,Electric,132000.0,Kalutara,2025-01-27,No Leasing,USED,,Available,Available,Available,42.0
3036.0,NISSAN,LEAF,2013.0,1500.0,Automatic,Electric,132000.0,Eheliyagoda,2025-01-26,No Leasing,USED,Available,Available,Available,Available,53.35
3037.0,NISSAN,LEAF,2015.0,1500.0,Automatic,Electric,110000.0,Nittambuwa,2025-01-22,No Leasing,USED,Available,Available,Available,Available,46.5
3038.0,NISSAN,LEAF,2012.0,1500.0,Automatic,Electric,143000.0,Polonnaruwa,2025-01-21,No Leasing,USED,Available,Available,Available,Available,54.5
3039.0,NISSAN,LEAF,2014.0,1170.0,Automatic,Electric,121000.0,Colombo,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,55.0
3040.0,NISSAN,LEAF,2015.0,1500.0,Automatic,Electric,110000.0,Horana,2024-12-31,No Leasing,USED,Available,Available,Available,Available,48.5
3041.0,NISSAN,LEAF,2012.0,1500.0,Automatic,Electric,143000.0,Gampaha,2024-12-29,No Leasing,USED,Available,Available,Available,Available,39.75
3042.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Available,Available,Available,54.0
3043.0,NISSAN,LEAF,2013.0,1500.0,Automatic,Electric,132000.0,Gampaha,2024-12-25,No Leasing,USED,Available,Available,Available,Available,60.0
3044.0,NISSAN,LEAF,2012.0,1500.0,Automatic,Electric,143000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Available,Available,74.23750000000001
3045.0,NISSAN,LEAF,2015.0,1500.0,Automatic,Electric,110000.0,Homagama,2024-12-21,No Leasing,USED,Available,Available,Available,Available,49.8
3046.0,,LEAF,2013.0,,Automatic,Electric,132000.0,Kandy,2024-12-20,No Leasing,USED,Available,Available,Available,Available,57.0
3047.0,NISSAN,LEAF,2015.0,1500.0,Automatic,Electric,110000.0,Avissawella,2024-12-14,No Leasing,USED,Available,Available,Available,Available,74.23750000000001
3048.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Colombo,2024-12-07,No Leasing,USED,Available,Available,Available,Available,59.5
3049.0,NISSAN,LEAF AZE0,2017.0,1500.0,Automatic,Electric,88000.0,Panadura,2024-12-22,No Leasing,USED,Available,Available,Available,Available,78.0
3050.0,NISSAN,LEAF AZE0 UK ACCENTA,2014.0,1500.0,Automatic,Electric,121000.0,Avissawella,2025-02-04,No Leasing,USED,Available,Available,Available,Available,78.0
3051.0,NISSAN,LEAF AZEO,2014.0,1500.0,Automatic,Electric,121000.0,Wattala,2025-01-17,No Leasing,USED,Available,Available,Available,Available,45.0
3052.0,NISSAN,LEAF AZEO,2013.0,1500.0,Automatic,Electric,132000.0,Panadura,2025-01-28,No Leasing,USED,Available,Available,Available,Available,48.8
3053.0,NISSAN,LEAF AZEO,2013.0,1500.0,Automatic,Hybrid,132000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Available,Available,46.5
3054.0,NISSAN,LEAF AZEO,2012.0,1500.0,Automatic,Electric,143000.0,Kalutara,2025-01-25,No Leasing,USED,Available,Available,Available,Available,42.5
3055.0,NISSAN,LEAF AZEO,2013.0,1500.0,Automatic,Electric,132000.0,Boralesgamuwa,2025-01-23,No Leasing,NEW,Available,Available,Available,Available,55.0
3056.0,NISSAN,LEAF AZEO,2012.0,1500.0,Automatic,Electric,143000.0,Pannipitiya,2024-12-04,No Leasing,USED,Available,Available,Available,Available,42.5
3057.0,NISSAN,LEAF AZEO G,2014.0,1500.0,Automatic,Electric,121000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Available,Available,56.0
3058.0,NISSAN,LEAF AZEO G GRADE,2014.0,1500.0,Automatic,Electric,121000.0,Kuliyapitiya,2025-01-16,No Leasing,USED,Available,Available,Available,Available,49.5
3059.0,NISSAN,LEAF AZEO G GRADE,2013.0,1500.0,Automatic,Electric,132000.0,Kuliyapitiya,2025-01-09,No Leasing,USED,Available,Available,Available,Available,44.5
3060.0,NISSAN,LEAF AZEO G GRADE 9BAR 120KM,2013.0,1500.0,Automatic,Electric,132000.0,Kiribathgoda,2025-02-04,No Leasing,USED,Available,Available,Available,Available,52.9
3061.0,NISSAN,LEAF AZEO JAPAN,2013.0,1500.0,Automatic,Electric,132000.0,Kandy,2025-01-15,No Leasing,USED,Available,Available,Available,Available,53.5
3062.0,NISSAN,LEAF AZEO X 40KW 225KM,2013.0,1500.0,Automatic,Electric,132000.0,Matugama,2025-01-05,No Leasing,USED,Available,Available,Available,Available,57.0
3063.0,NISSAN,LEAF AZEO X GRADE,2013.0,1500.0,Automatic,Electric,132000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,62.5
3064.0,NISSAN,LEAF AZEO X LIMITED,2013.0,1500.0,Automatic,Electric,132000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,46.0
3065.0,NISSAN,LEAF G,2016.0,1500.0,Automatic,Electric,99000.0,Maharagama,2025-01-12,No Leasing,USED,Available,Available,Available,Available,64.9
3066.0,NISSAN,LEAF G GRADE,2015.0,1500.0,Automatic,Electric,110000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,51.5
3067.0,NISSAN,LEAF G GRADE,2015.0,1500.0,Automatic,Electric,110000.0,Marawila,2025-02-04,No Leasing,USED,Available,Available,Available,Available,51.5
3068.0,NISSAN,LEAF G GRADE,2013.0,1500.0,Automatic,Electric,132000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,48.75
3069.0,NISSAN,LEAF G GRADE,2014.0,1500.0,Automatic,Electric,121000.0,Negombo,2024-12-18,No Leasing,USED,Available,Available,Available,Available,54.40625
3070.0,NISSAN,LEAF G GRADE AZEO,2013.0,1500.0,Automatic,Electric,132000.0,Kuliyapitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,48.6
3071.0,NISSAN,LEAF G LIMITED,2015.0,1500.0,Automatic,Electric,110000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,51.5
3072.0,NISSAN,LEAF ZEO 10 BAR 150KM,2012.0,1500.0,Automatic,Electric,143000.0,Galle,2025-02-04,No Leasing,USED,Available,Available,Available,Available,46.5
3073.0,NISSAN,LEAF ZEO 62KWH 500KM RANGE,2012.0,1500.0,Automatic,Electric,143000.0,Gampaha,2025-01-10,No Leasing,USED,Available,Available,,Available,65.0
3074.0,NISSAN,LUCINO,1998.0,1500.0,Automatic,Petrol,297000.0,Negombo,2024-12-19,No Leasing,USED,Available,Available,Available,Available,27.5
3075.0,NISSAN,LUCINO,1998.0,1500.0,Automatic,Petrol,297000.0,Negombo,2024-12-08,No Leasing,USED,Available,Available,Available,Available,27.5
3076.0,NISSAN,MARCH,2000.0,1000.0,Automatic,Petrol,275000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,27.5
3077.0,NISSAN,MARCH,1989.0,1000.0,Manual,Petrol,396000.0,Kandy,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.062499999999996
3078.0,NISSAN,MARCH,2020.0,,,Petrol,55000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Available,Available,27.0
3079.0,NISSAN,MARCH,2000.0,1000.0,Manual,Petrol,275000.0,Galle,2025-02-04,No Leasing,USED,Available,Available,Available,Available,27.5
3080.0,NISSAN,MARCH,1995.0,1300.0,Manual,Petrol,330000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,18.062499999999996
3081.0,NISSAN,MARCH,1994.0,1000.0,Manual,Petrol,341000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,18.062499999999996
3082.0,NISSAN,MARCH,2001.0,990.0,Automatic,Petrol,264000.0,Ratnapura,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,29.75
3083.0,NISSAN,MARCH,2002.0,1000.0,Automatic,Petrol,253000.0,Kadawatha,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,29.75
3084.0,NISSAN,MARCH,1988.0,1000.0,Manual,Petrol,407000.0,Gampaha,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,21.5
3085.0,NISSAN,MARCH,2002.0,1300.0,Manual,Petrol,253000.0,Kandy,2025-02-01,,USED,Available,Available,Available,,29.5
3086.0,NISSAN,MARCH,2001.0,1000.0,Automatic,Petrol,264000.0,Padukka,2025-01-31,No Leasing,USED,Available,Not_Available,Available,Available,28.75
3087.0,NISSAN,MARCH,2002.0,990.0,Manual,Petrol,253000.0,Colombo,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,29.0
3088.0,NISSAN,MARCH,2002.0,1270.0,Automatic,Petrol,253000.0,Kegalle,2025-01-16,No Leasing,USED,Available,Available,Available,Available,24.9
3089.0,NISSAN,MARCH,2000.0,1000.0,Automatic,Petrol,275000.0,Kuliyapitiya,2025-01-15,No Leasing,USED,Available,Available,Available,Available,28.9
3090.0,NISSAN,MARCH,2001.0,990.0,Automatic,Petrol,264000.0,Matale,2025-01-14,No Leasing,NEW,Available,Available,Available,Available,28.0
3091.0,NISSAN,MARCH,1996.0,990.0,Manual,Petrol,319000.0,Kurunegala,,No Leasing,USED,Available,,,Available,18.062499999999996
3092.0,NISSAN,MARCH,2003.0,1000.0,Automatic,Petrol,242000.0,Kandy,2025-01-07,No Leasing,USED,Available,Available,Available,Available,34.5
3093.0,NISSAN,MARCH,2002.0,1240.0,Manual,Petrol,253000.0,Polonnaruwa,2025-01-07,No Leasing,,Available,Available,Available,Available,26.5
3094.0,NISSAN,MARCH,1995.0,1000.0,Manual,Petrol,330000.0,Nugegoda,2025-01-25,No Leasing,USED,Available,Available,Available,Available,24.95
3095.0,NISSAN,MARCH,1991.0,1000.0,Manual,Petrol,374000.0,Kegalle,2025-01-22,Ongoing Lease,USED,Available,Available,Available,Not_Available,18.062499999999996
3096.0,NISSAN,MARCH,2007.0,1300.0,Automatic,Petrol,198000.0,Gampaha,2025-01-20,No Leasing,USED,Available,Available,Available,Available,36.3625
3097.0,NISSAN,,2001.0,1000.0,Automatic,Petrol,264000.0,Horana,2025-01-19,No Leasing,USED,Available,,Available,Available,29.5
3098.0,NISSAN,MARCH,2002.0,1300.0,Automatic,Petrol,253000.0,Colombo,2025-01-05,Ongoing Lease,USED,Available,Available,Available,Available,29.5
3099.0,NISSAN,MARCH,2002.0,1500.0,Automatic,Petrol,253000.0,Nattandiya,2024-12-27,No Leasing,USED,Available,Available,Available,Available,29.21428571428572
3100.0,NISSAN,MARCH,2007.0,1300.0,Automatic,Petrol,198000.0,Kadawatha,2024-12-25,No Leasing,USED,,Available,Available,Available,36.3625
3101.0,NISSAN,MARCH,2002.0,1740.0,Automatic,Petrol,253000.0,Minuwangoda,2024-12-24,No Leasing,USED,Available,Available,Available,Available,35.35
,NISSAN,MARCH,2001.0,990.0,Automatic,Petrol,,,2024-12-23,No Leasing,USED,Available,Available,Available,Available,29.5
3103.0,NISSAN,MARCH,1999.0,990.0,Manual,Petrol,286000.0,Ja-Ela,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.062499999999996
3104.0,NISSAN,MARCH,2000.0,1115.0,Automatic,Petrol,275000.0,Colombo,2024-12-08,No Leasing,USED,Available,Available,Available,Available,27.966666666666665
3105.0,NISSAN,MARCH,2003.0,990.0,Automatic,Petrol,242000.0,Kurunegala,2024-12-06,No Leasing,USED,Available,Available,Available,Available,28.5
3106.0,NISSAN,MARCH,2001.0,1000.0,Manual,Petrol,264000.0,Kandy,2024-12-04,No Leasing,USED,Available,Available,Available,Available,28.5
3107.0,NISSAN,MARCH AK11 ANNIVERSARY,2001.0,1300.0,Automatic,Petrol,264000.0,Gampola,2025-01-14,No Leasing,USED,Available,Available,Available,Available,33.5
3108.0,NISSAN,MARCH AK12,2007.0,1300.0,Automatic,Petrol,198000.0,Negombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,40.5
3109.0,NISSAN,MARCH AK12,2008.0,1300.0,Automatic,Petrol,187000.0,Matara,2025-02-05,No Leasing,USED,Available,Available,Available,Available,41.75
3110.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Badulla,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.0
3111.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Kaduwela,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.75
3112.0,NISSAN,MARCH AK12,2007.0,1300.0,Automatic,Petrol,198000.0,Hanwella,2025-02-02,No Leasing,USED,Available,Available,Available,Available,42.5
3113.0,NISSAN,MARCH AK12,2009.0,1240.0,Automatic,Petrol,176000.0,Wennappuwa,2025-02-02,No Leasing,USED,Available,Available,Available,Available,53.0
3114.0,NISSAN,MARCH AK12,2005.0,1300.0,Automatic,Petrol,220000.0,Battaramulla,2025-02-01,No Leasing,USED,Available,Available,Available,Available,38.75
3115.0,NISSAN,MARCH AK12,2003.0,1300.0,Automatic,Petrol,242000.0,Panadura,2025-02-01,No Leasing,USED,Available,Available,Available,Available,34.5
3116.0,NISSAN,MARCH AK12,2003.0,1300.0,Automatic,Petrol,242000.0,Moratuwa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,35.5
3117.0,NISSAN,MARCH AK12,2008.0,1300.0,Automatic,Petrol,187000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,42.5
3118.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,34.25
3119.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Moratuwa,2025-01-18,No Leasing,USED,Available,Available,Available,Available,36.0
3120.0,NISSAN,MARCH AK12,2007.0,1300.0,Automatic,Petrol,198000.0,Kurunegala,2025-01-18,No Leasing,USED,Available,Available,Available,Available,39.5
3121.0,NISSAN,MARCH AK12,2007.0,1300.0,Automatic,Petrol,198000.0,Horana,2025-01-16,No Leasing,USED,Available,Available,Available,Available,43.25
3122.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Kandy,2025-01-10,No Leasing,USED,Available,Available,Available,Available,35.0
3123.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Kiribathgoda,2025-01-05,No Leasing,USED,Available,Available,Available,Available,34.25
3124.0,NISSAN,MARCH AK12,2011.0,1300.0,Automatic,Petrol,154000.0,Gampaha,2025-01-20,No Leasing,USED,Available,Available,Available,Available,42.0
3125.0,NISSAN,MARCH AK12,2008.0,1300.0,Automatic,Petrol,187000.0,Minuwangoda,2025-01-19,No Leasing,USED,Available,Available,Available,Available,43.5
3126.0,NISSAN,MARCH AK12,2002.0,1240.0,Automatic,Petrol,253000.0,Malabe,2024-12-22,No Leasing,USED,Available,Available,Available,Available,33.75
3127.0,NISSAN,MARCH AK12,2002.0,1300.0,Automatic,Petrol,253000.0,Galle,2024-12-18,No Leasing,USED,Available,Available,Available,Available,32.5
3128.0,NISSAN,MARCH AK12,2003.0,1240.0,Automatic,Petrol,242000.0,Ambalangoda,2024-12-13,No Leasing,USED,Available,Available,Available,Available,33.5
3129.0,NISSAN,MARCH AK13,2011.0,1300.0,Automatic,Petrol,154000.0,Nugegoda,2025-01-25,No Leasing,USED,Available,Available,Available,Available,49.75
3130.0,NISSAN,MARCH B11,1986.0,1300.0,Automatic,Petrol,429000.0,Nugegoda,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.25
3131.0,NISSAN,MARCH K10,1991.0,1000.0,Manual,Petrol,,Kandy,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.5
3132.0,NISSAN,MARCH K10,1988.0,800.0,Manual,Petrol,407000.0,Ratnapura,2025-01-17,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,8.95
3133.0,NISSAN,MARCH K10,1988.0,1000.0,Manual,Petrol,407000.0,Ambalangoda,2025-01-14,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,6.5
3134.0,NISSAN,MARCH K10,1990.0,1000.0,Manual,Petrol,385000.0,Dehiwala-Mount-Lavinia,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.85
3135.0,NISSAN,MARCH K10,1987.0,1000.0,Manual,Petrol,418000.0,Gampola,2025-01-21,No Leasing,USED,Available,Not_Available,Available,Not_Available,13.75
3136.0,NISSAN,MARCH K10,1990.0,1000.0,Manual,Petrol,385000.0,Kandy,2025-01-19,No Leasing,USED,Available,Not_Available,Available,Not_Available,10.5
3137.0,NISSAN,MARCH K10,1991.0,1000.0,Manual,Petrol,374000.0,Nugegoda,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Available,13.5
3138.0,NISSAN,MARCH K10 SPORT,1989.0,980.0,Manual,Petrol,396000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Not_Available,Available,Not_Available,11.75
3139.0,NISSAN,MARCH K11,2001.0,1000.0,Automatic,Petrol,264000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,28.3
3140.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,27.5
3141.0,NISSAN,MARCH K11,2003.0,1000.0,Automatic,Petrol,242000.0,Gampaha,2025-02-05,No Leasing,USED,,Available,Available,Available,26.35
3142.0,NISSAN,MARCH K11,1996.0,1000.0,Automatic,Petrol,319000.0,Kiribathgoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,20.406249999999996
3143.0,NISSAN,MARCH K11,2004.0,1000.0,Automatic,Petrol,231000.0,Moratuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,28.75
3144.0,NISSAN,MARCH K11,2001.0,1000.0,Automatic,Petrol,264000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,29.65
3145.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Available,Available,27.6
3146.0,NISSAN,MARCH K11,2001.0,1000.0,Automatic,Petrol,264000.0,Padukka,2025-02-04,No Leasing,USED,Available,Available,Available,Available,28.75
3147.0,NISSAN,MARCH K11,1999.0,990.0,Automatic,Petrol,286000.0,Piliyandala,2025-02-04,No Leasing,NEW,Available,Available,Available,Available,29.5
3148.0,NISSAN,MARCH K11,1997.0,1000.0,Manual,Petrol,308000.0,Matara,2025-02-02,No Leasing,USED,Available,Available,Available,Available,25.0
3149.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,24.5
3150.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Kandy,2025-02-01,No Leasing,USED,Available,Available,Available,Available,28.5
3151.0,NISSAN,MARCH K11,2002.0,1000.0,Automatic,Petrol,253000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,29.95
3152.0,NISSAN,MARCH K11,1999.0,1000.0,Automatic,Petrol,286000.0,Polgahawela,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,26.5
3153.0,NISSAN,MARCH K11,2001.0,1000.0,Automatic,Petrol,264000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,29.5
3154.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Matara,2025-01-31,No Leasing,USED,Available,Available,Available,Available,28.0
3155.0,NISSAN,MARCH K11,1997.0,1000.0,Manual,Petrol,308000.0,Kandy,2025-01-31,No Leasing,USED,Available,Available,Available,Available,20.406249999999996
3156.0,NISSAN,MARCH K11,2002.0,1000.0,Automatic,Petrol,253000.0,Boralesgamuwa,2025-01-31,No Leasing,USED,Available,Available,Available,Available,31.95
3157.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Colombo,2025-01-30,No Leasing,USED,Available,Available,Available,Available,27.75
3158.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Kottawa,2025-01-30,No Leasing,USED,Available,Available,Available,Available,28.0
3159.0,NISSAN,MARCH K11,2002.0,1000.0,Automatic,Petrol,253000.0,Kadawatha,2025-01-29,No Leasing,USED,Available,Not_Available,Available,Available,27.4
3160.0,NISSAN,MARCH K11,2001.0,990.0,Automatic,Petrol,264000.0,Wennappuwa,2025-01-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,30.0
3161.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Mirigama,2025-01-15,No Leasing,USED,Available,Available,Available,Available,28.0
3162.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Negombo,2025-01-14,No Leasing,USED,Available,Available,Available,Available,28.0
3163.0,NISSAN,MARCH K11,1994.0,1300.0,Manual,Petrol,341000.0,Kurunegala,2025-01-13,No Leasing,USED,Available,Available,Available,Available,22.9
3164.0,NISSAN,MARCH K11,2001.0,1000.0,Automatic,Petrol,264000.0,Padukka,2025-01-12,No Leasing,USED,Available,Available,Available,Available,29.75
3165.0,NISSAN,MARCH K11,2000.0,1000.0,Automatic,Petrol,275000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,25.9
3166.0,NISSAN,MARCH K11,2005.0,1000.0,Automatic,Petrol,220000.0,Kadawatha,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,30.5
